filename_x,minx,miny,maxx,maxy,west,south,east,north,join_key,filename_y,time1,time2
502_5,-1020724.5259093211,6761874.64991737,-913842.116807144,6800600.15351552,-9.169324424999957,51.78795064400004,-8.209183407999944,52.00262528500007,502,502,2021-02-23 18:22:28+00:00,2021-02-23 18:22:57+00:00
502_5,-1020724.5259093211,6761874.64991737,-913842.116807144,6800600.15351552,-9.169324424999957,51.78795064400004,-8.209183407999944,52.00262528500007,502,502,2021-02-23 18:22:57+00:00,2021-02-23 18:23:22+00:00
502_6,-983710.262111518,6744654.071048709,-961819.5649947716,6763619.181746621,-8.836819635999971,51.69215881000008,-8.640172157999928,51.79764351500006,502,502,2021-01-30 18:22:29+00:00,2021-01-30 18:22:58+00:00
502_6,-983710.262111518,6744654.071048709,-961819.5649947716,6763619.181746621,-8.836819635999971,51.69215881000008,-8.640172157999928,51.79764351500006,502,502,2021-01-30 18:22:58+00:00,2021-01-30 18:23:23+00:00
502_6,-983710.262111518,6744654.071048709,-961819.5649947716,6763619.181746621,-8.836819635999971,51.69215881000008,-8.640172157999928,51.79764351500006,502,502,2021-02-11 18:22:29+00:00,2021-02-11 18:22:58+00:00
502_6,-983710.262111518,6744654.071048709,-961819.5649947716,6763619.181746621,-8.836819635999971,51.69215881000008,-8.640172157999928,51.79764351500006,502,502,2021-02-11 18:22:58+00:00,2021-02-11 18:23:23+00:00
502_6,-983710.262111518,6744654.071048709,-961819.5649947716,6763619.181746621,-8.836819635999971,51.69215881000008,-8.640172157999928,51.79764351500006,502,502,2021-02-23 18:22:28+00:00,2021-02-23 18:22:57+00:00
502_6,-983710.262111518,6744654.071048709,-961819.5649947716,6763619.181746621,-8.836819635999971,51.69215881000008,-8.640172157999928,51.79764351500006,502,502,2021-02-23 18:22:57+00:00,2021-02-23 18:23:22+00:00
518_1,612950.4760009665,6526386.519151241,683205.3382032248,6649137.72812865,5.506227810000041,50.46035659100006,6.137337975000036,51.15714307900004,518,518,2021-05-16 05:50:23+00:00,2021-05-16 05:50:48+00:00
518_1,612950.4760009665,6526386.519151241,683205.3382032248,6649137.72812865,5.506227810000041,50.46035659100006,6.137337975000036,51.15714307900004,518,518,2021-05-16 05:50:48+00:00,2021-05-16 05:51:13+00:00
518_1,612950.4760009665,6526386.519151241,683205.3382032248,6649137.72812865,5.506227810000041,50.46035659100006,6.137337975000036,51.15714307900004,518,518,2021-05-28 05:50:24+00:00,2021-05-28 05:50:49+00:00
518_1,612950.4760009665,6526386.519151241,683205.3382032248,6649137.72812865,5.506227810000041,50.46035659100006,6.137337975000036,51.15714307900004,518,518,2021-05-28 05:50:49+00:00,2021-05-28 05:51:14+00:00
518_1,612950.4760009665,6526386.519151241,683205.3382032248,6649137.72812865,5.506227810000041,50.46035659100006,6.137337975000036,51.15714307900004,518,518,2021-07-15 05:50:27+00:00,2021-07-15 05:50:52+00:00
518_1,612950.4760009665,6526386.519151241,683205.3382032248,6649137.72812865,5.506227810000041,50.46035659100006,6.137337975000036,51.15714307900004,518,518,2021-07-15 05:50:52+00:00,2021-07-15 05:51:17+00:00
518_2,552911.0236467025,6452037.015833068,644234.7649324951,6524917.979770728,4.96688423300003,50.03325500900006,5.787259359000074,50.45195758800003,518,518,2021-05-16 05:50:23+00:00,2021-05-16 05:50:48+00:00
518_2,552911.0236467025,6452037.015833068,644234.7649324951,6524917.979770728,4.96688423300003,50.03325500900006,5.787259359000074,50.45195758800003,518,518,2021-05-16 05:50:48+00:00,2021-05-16 05:51:13+00:00
518_2,552911.0236467025,6452037.015833068,644234.7649324951,6524917.979770728,4.96688423300003,50.03325500900006,5.787259359000074,50.45195758800003,518,518,2021-05-28 05:50:24+00:00,2021-05-28 05:50:49+00:00
518_2,552911.0236467025,6452037.015833068,644234.7649324951,6524917.979770728,4.96688423300003,50.03325500900006,5.787259359000074,50.45195758800003,518,518,2021-05-28 05:50:49+00:00,2021-05-28 05:51:14+00:00
518_2,552911.0236467025,6452037.015833068,644234.7649324951,6524917.979770728,4.96688423300003,50.03325500900006,5.787259359000074,50.45195758800003,518,518,2021-07-15 05:50:27+00:00,2021-07-15 05:50:52+00:00
518_2,552911.0236467025,6452037.015833068,644234.7649324951,6524917.979770728,4.96688423300003,50.03325500900006,5.787259359000074,50.45195758800003,518,518,2021-07-15 05:50:52+00:00,2021-07-15 05:51:17+00:00
520,647117.3732391485,6642191.134735289,688411.6908977387,6701853.334945218,5.813154270000041,51.11798858600008,6.184107437000023,51.45319351600005,520,520,2020-10-01 05:41:24+00:00,2020-10-01 05:41:49+00:00
520,647117.3732391485,6642191.134735289,688411.6908977387,6701853.334945218,5.813154270000041,51.11798858600008,6.184107437000023,51.45319351600005,520,520,2020-10-01 05:41:49+00:00,2020-10-01 05:42:14+00:00
520,647117.3732391485,6642191.134735289,688411.6908977387,6701853.334945218,5.813154270000041,51.11798858600008,6.184107437000023,51.45319351600005,520,520,2021-06-10 05:41:25+00:00,2021-06-10 05:41:50+00:00
520,647117.3732391485,6642191.134735289,688411.6908977387,6701853.334945218,5.813154270000041,51.11798858600008,6.184107437000023,51.45319351600005,520,520,2021-06-10 05:41:50+00:00,2021-06-10 05:42:15+00:00
520,647117.3732391485,6642191.134735289,688411.6908977387,6701853.334945218,5.813154270000041,51.11798858600008,6.184107437000023,51.45319351600005,520,520,2021-07-16 05:41:27+00:00,2021-07-16 05:41:52+00:00
520,647117.3732391485,6642191.134735289,688411.6908977387,6701853.334945218,5.813154270000041,51.11798858600008,6.184107437000023,51.45319351600005,520,520,2021-07-16 05:41:52+00:00,2021-07-16 05:42:17+00:00
554,16806431.290766373,-3311837.8693457865,16843044.605246753,-3296321.0832793475,150.97474100000008,-28.49745799999993,151.30364400000008,-28.374885999999947,554,554,2021-10-13 19:21:48+00:00,2021-10-13 19:22:11+00:00
554,16806431.290766373,-3311837.8693457865,16843044.605246753,-3296321.0832793475,150.97474100000008,-28.49745799999993,151.30364400000008,-28.374885999999947,554,554,2021-10-25 19:21:48+00:00,2021-10-25 19:22:11+00:00
554,16806431.290766373,-3311837.8693457865,16843044.605246753,-3296321.0832793475,150.97474100000008,-28.49745799999993,151.30364400000008,-28.374885999999947,554,554,2021-11-30 19:21:47+00:00,2021-11-30 19:22:10+00:00
555,-340425.45763844193,5058030.18886227,-42350.44351636883,5364904.569926182,-3.0580939169999506,41.309024980000046,-0.3804405069999461,43.34677626700005,555,555,2021-12-10 18:03:12+00:00,2021-12-10 18:03:37+00:00
555,-340425.45763844193,5058030.18886227,-42350.44351636883,5364904.569926182,-3.0580939169999506,41.309024980000046,-0.3804405069999461,43.34677626700005,555,555,2021-12-10 18:03:37+00:00,2021-12-10 18:04:02+00:00
555,-340425.45763844193,5058030.18886227,-42350.44351636883,5364904.569926182,-3.0580939169999506,41.309024980000046,-0.3804405069999461,43.34677626700005,555,555,2021-12-10 18:04:02+00:00,2021-12-10 18:04:27+00:00
555,-340425.45763844193,5058030.18886227,-42350.44351636883,5364904.569926182,-3.0580939169999506,41.309024980000046,-0.3804405069999461,43.34677626700005,555,555,2021-08-18 18:02:46+00:00,2021-08-18 18:03:11+00:00
555,-340425.45763844193,5058030.18886227,-42350.44351636883,5364904.569926182,-3.0580939169999506,41.309024980000046,-0.3804405069999461,43.34677626700005,555,555,2021-08-18 18:03:11+00:00,2021-08-18 18:03:36+00:00
555,-340425.45763844193,5058030.18886227,-42350.44351636883,5364904.569926182,-3.0580939169999506,41.309024980000046,-0.3804405069999461,43.34677626700005,555,555,2021-08-30 18:02:47+00:00,2021-08-30 18:03:12+00:00
555,-340425.45763844193,5058030.18886227,-42350.44351636883,5364904.569926182,-3.0580939169999506,41.309024980000046,-0.3804405069999461,43.34677626700005,555,555,2021-08-30 18:03:12+00:00,2021-08-30 18:03:37+00:00
559,5362100.86731544,-2157681.695361101,5374879.465991134,-2139032.3881380963,48.16857164100002,-19.02332030299993,48.28336374600007,-18.864864892999947,559,559,2020-08-05 02:19:29+00:00,2020-08-05 02:19:54+00:00
559,5362100.86731544,-2157681.695361101,5374879.465991134,-2139032.3881380963,48.16857164100002,-19.02332030299993,48.28336374600007,-18.864864892999947,559,559,2020-08-17 02:19:29+00:00,2020-08-17 02:19:54+00:00
559,5362100.86731544,-2157681.695361101,5374879.465991134,-2139032.3881380963,48.16857164100002,-19.02332030299993,48.28336374600007,-18.864864892999947,559,559,2022-01-27 02:19:34+00:00,2022-01-27 02:19:59+00:00
561,3862890.653142118,-1825226.4298884985,3888352.2551034144,-1795430.8419343664,34.70093714600005,-16.176973730999975,34.92966260800006,-15.919746653999931,561,561,2021-08-23 03:16:10+00:00,2021-08-23 03:16:35+00:00
561,3862890.653142118,-1825226.4298884985,3888352.2551034144,-1795430.8419343664,34.70093714600005,-16.176973730999975,34.92966260800006,-15.919746653999931,561,561,2021-08-23 03:16:35+00:00,2021-08-23 03:17:00+00:00
561,3862890.653142118,-1825226.4298884985,3888352.2551034144,-1795430.8419343664,34.70093714600005,-16.176973730999975,34.92966260800006,-15.919746653999931,561,561,2021-09-04 03:16:11+00:00,2021-09-04 03:16:36+00:00
561,3862890.653142118,-1825226.4298884985,3888352.2551034144,-1795430.8419343664,34.70093714600005,-16.176973730999975,34.92966260800006,-15.919746653999931,561,561,2021-09-04 03:16:36+00:00,2021-09-04 03:17:01+00:00
561,3862890.653142118,-1825226.4298884985,3888352.2551034144,-1795430.8419343664,34.70093714600005,-16.176973730999975,34.92966260800006,-15.919746653999931,561,561,2022-01-26 03:16:09+00:00,2022-01-26 03:16:34+00:00
561,3862890.653142118,-1825226.4298884985,3888352.2551034144,-1795430.8419343664,34.70093714600005,-16.176973730999975,34.92966260800006,-15.919746653999931,561,561,2022-01-26 03:16:34+00:00,2022-01-26 03:16:59+00:00
562,15518039.93879867,-2010342.937344949,15543065.850187931,-1995867.004425033,139.40092456600007,-17.767416660999963,139.62573615300002,-17.64353682999996,562,562,2021-08-07 20:17:03+00:00,2021-08-07 20:17:28+00:00
562,15518039.93879867,-2010342.937344949,15543065.850187931,-1995867.004425033,139.40092456600007,-17.767416660999963,139.62573615300002,-17.64353682999996,562,562,2021-08-19 20:17:04+00:00,2021-08-19 20:17:29+00:00
562,15518039.93879867,-2010342.937344949,15543065.850187931,-1995867.004425033,139.40092456600007,-17.767416660999963,139.62573615300002,-17.64353682999996,562,562,2022-02-03 20:17:02+00:00,2022-02-03 20:17:27+00:00
567_1,17019298.101428982,-3466982.606280589,17051043.718813132,-3433417.5479390067,152.88695609500007,-29.71511314799993,153.172131828,-29.45290180999996,567,567,2021-08-22 19:06:38+00:00,2021-08-22 19:07:03+00:00
567_1,17019298.101428982,-3466982.606280589,17051043.718813132,-3433417.5479390067,152.88695609500007,-29.71511314799993,153.172131828,-29.45290180999996,567,567,2021-09-03 19:06:38+00:00,2021-09-03 19:07:03+00:00
567_1,17019298.101428982,-3466982.606280589,17051043.718813132,-3433417.5479390067,152.88695609500007,-29.71511314799993,153.172131828,-29.45290180999996,567,567,2021-09-08 19:15:38+00:00,2021-09-08 19:16:03+00:00
567_1,17019298.101428982,-3466982.606280589,17051043.718813132,-3433417.5479390067,152.88695609500007,-29.71511314799993,153.172131828,-29.45290180999996,567,567,2021-09-20 19:15:38+00:00,2021-09-20 19:16:03+00:00
567_1,17019298.101428982,-3466982.606280589,17051043.718813132,-3433417.5479390067,152.88695609500007,-29.71511314799993,153.172131828,-29.45290180999996,567,567,2022-03-02 19:06:35+00:00,2022-03-02 19:07:00+00:00
567_1,17019298.101428982,-3466982.606280589,17051043.718813132,-3433417.5479390067,152.88695609500007,-29.71511314799993,153.172131828,-29.45290180999996,567,567,2022-03-07 19:15:35+00:00,2022-03-07 19:16:00+00:00
567_2,16818845.116955392,-3844724.3579692594,16833903.209074188,-3831622.071818757,151.08625629800008,-32.61811673399996,151.221525441,-32.51892541999996,567,567,2021-08-22 19:06:38+00:00,2021-08-22 19:07:03+00:00
567_2,16818845.116955392,-3844724.3579692594,16833903.209074188,-3831622.071818757,151.08625629800008,-32.61811673399996,151.221525441,-32.51892541999996,567,567,2021-09-03 19:06:38+00:00,2021-09-03 19:07:03+00:00
567_2,16818845.116955392,-3844724.3579692594,16833903.209074188,-3831622.071818757,151.08625629800008,-32.61811673399996,151.221525441,-32.51892541999996,567,567,2021-09-08 19:15:38+00:00,2021-09-08 19:16:03+00:00
567_2,16818845.116955392,-3844724.3579692594,16833903.209074188,-3831622.071818757,151.08625629800008,-32.61811673399996,151.221525441,-32.51892541999996,567,567,2021-09-20 19:15:38+00:00,2021-09-20 19:16:03+00:00
567_2,16818845.116955392,-3844724.3579692594,16833903.209074188,-3831622.071818757,151.08625629800008,-32.61811673399996,151.221525441,-32.51892541999996,567,567,2022-03-02 19:06:35+00:00,2022-03-02 19:07:00+00:00
567_2,16818845.116955392,-3844724.3579692594,16833903.209074188,-3831622.071818757,151.08625629800008,-32.61811673399996,151.221525441,-32.51892541999996,567,567,2022-03-07 19:15:35+00:00,2022-03-07 19:16:00+00:00
